id,title,date,image,list_price,list_price_2,selling_price,description,active_ingredient,therapeutic_action,distributor_product_id,supplier_product_id,timestamp,category_id,enterprise_supplier_product_id,status
116,ECTHOL HALO COLLAR GRANDE X 65 CM,2024-02-16,products/dfv/reduced/prod_120456_red.jpg,0.0,0.0,0.0,Desc. ECTHOL HALO COLLAR GRANDE X 65 CM,"Imidacloprid 10, 00 g, Deltametrina 3,10 g","antiparasitario externo para el control de pulgas y garrapatas y repelencia de flebótomos, moscas y mosquitos",120456,,2025-08-04 04:01:28.009483+00,9.0,8,1
307,BLOCK PIP. FIPRO (21-40 KG) X 2.68 ML,2024-05-09,products/dfv/reduced/prod_160058_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. FIPRO (21-40 KG) X 2.68 ML,Fipronil.,Pulguicida y garrap. Efecto letal y residual.,160058,,2025-08-04 04:01:36.705899+00,4.0,18,1
885,PROTECH GATOS  H/2KG.,2025-07-12,products/dfv/reduced/prod_210081_red.jpg,0.0,0.0,0.0,Desc. PROTECH GATOS  H/2KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210081,,2025-08-04 04:01:51.738235+00,4.0,1599,1
312,BLOCK PIP. FIPRO GATOS X 0.5 ML,2024-05-09,products/dfv/reduced/prod_160061_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. FIPRO GATOS X 0.5 ML,Fipronil.,Pulguicida.  Efecto letal y residual.,160061,,2025-08-04 04:01:37.554398+00,4.0,18,1
277,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9984024,,2024-05-09 04:00:55.059937+00,,3,0
128,ANFOTROPINA INY X 100 ML.,2024-02-16,products/dfv/reduced/prod_240376_red.jpg,0.0,0.0,0.0,Desc. ANFOTROPINA INY X 100 ML.,"Hexametilentetramina  40.00 g, Ácido canfórico 2.00 g","Antiséptico general de acción sistémica. Bacteriostático, bactericida, antiséptico y antiflogístico",240376,,2025-08-04 04:01:56.752594+00,2.0,9,1
774,POWER 1 MES GOLD DE 02 A 4.5 KG,2024-12-10,products/dfv/reduced/prod_2408833_red.jpg,0.0,0.0,0.0,Desc. POWER 1 MES GOLD DE 02 A 4.5 KG,Fluralaner 45 mg,Control y tratamiento de pulgas y garrapatas en perros durante 30 días con una dosis mínima de 10 mg/kg de Fluralaner.,2408833,,2025-08-04 04:02:00.498535+00,1.0,9,1
636,SOSTEN CG INY 5 AMPOLLAS X 5 ML,2024-10-29,products/dfv/reduced/prod_261028_red.jpg,0.0,0.0,0.0,Desc. SOSTEN CG INY 5 AMPOLLAS X 5 ML,Condroitín Sulfato 12 g. Glucosamina sulfato 20 g,"Antiartrósico, Antiinflamatorio, Analgésico.",261028,,2025-08-04 04:02:07.034565+00,6.0,945,1
605,URSOMARINA 10 KG X 50 COMP.,2024-09-19,,0.0,0.0,0.0,Desc. URSOMARINA 10 KG X 50 COMP.,,,350300,,2025-08-04 04:01:13.911435+00,9.0,707,1
580,VETSCAN PIPETA X UNIDAD,2024-05-12,enterprises/logo_vec_zoetis_2.png,0.0,0.0,0.0,Desc. VETSCAN PIPETA X UNIDAD,,,901672,,2025-08-04 04:01:20.437801+00,9.0,20,1
221,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,211316,,2024-05-09 04:00:51.721171+00,,3,0
245,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99812003,,2024-05-09 04:00:53.970429+00,,3,0
355,FLEXAPET X 30 COMP,2024-05-09,products/dfv/reduced/prod_160656_red.jpg,0.0,0.0,0.0,Desc. FLEXAPET X 30 COMP,,Exipientes c.s.p:    100 ml.,160656,,2025-08-04 04:01:43.245188+00,2.0,18,1
813,CIDAR GATOS 3 A 6 KG,2025-05-13,products/dfv/reduced/prod_170112_red.jpg,0.0,0.0,0.0,Desc. CIDAR GATOS 3 A 6 KG,Spinosad 180 mg / Selamectina 36 mg,"Antiparasitario interno y externo palatable. Actúa contra pulgas, garrapatas, ácaros, gusanos del corazón y nematodos gastrointestinales. Previene la dirofilariosis.",170112,,2025-08-04 04:01:45.174949+00,1.0,1070,1
787,DOMINAL COLLAR GATOS,2025-02-10,products/dfv/reduced/prod_170174_red.jpg,0.0,0.0,0.0,Desc. DOMINAL COLLAR GATOS,"Imidacloprid 5,00 g%. Fenoxicarb, 1,00 g%",Antiparasitario externo.,170174,,2025-08-04 04:01:45.718662+00,4.0,1070,1
714,GLYPONDIN X 250 ML.,2024-12-04,products/dfv/reduced/prod_170235_red.jpg,0.0,0.0,0.0,Desc. GLYPONDIN X 250 ML.,"Cobre como etilenodinitrilo de Calcio y Cobre 2,5 g.",Suplemento mineral.,170235,,2025-08-04 04:01:46.22585+00,2.0,1070,1
717,CORTIDURAL 20MG X 5 ML.,2024-12-04,products/dfv/reduced/prod_170241_red.jpg,0.0,0.0,0.0,Desc. CORTIDURAL 20MG X 5 ML.,"Metilprednisolona acetato, 2 g",Corticoide inyectable.,170241,,2025-08-04 04:01:46.23014+00,2.0,1070,1
754,KOBRA CURABICH. AEROSOL X 440 ML,2024-12-04,products/dfv/reduced/prod_170800_red.jpg,0.0,0.0,0.0,Desc. KOBRA CURABICH. AEROSOL X 440 ML,"Cipermetrina 1,30 g%. DDVP 1,26 g%.",Curabicheras. Uricida. Antimiásico.,170800,,2025-08-04 04:01:48.290852+00,2.0,1070,1
119,POWER  GOLD DE 10 A 20 KG 12SEM,2024-02-16,products/dfv/reduced/prod_240203_red.jpg,0.0,0.0,0.0,Desc. POWER  GOLD DE 10 A 20 KG 12SEM,"Fluralaner 13,64 % p/p",Antiparasitario externo pulguicida y garrapaticida,240203,,2025-08-04 04:01:55.040339+00,4.0,9,1
37,PRO AGE IQ 180 X 21 COMP.,2024-02-01,products/dfv/reduced/prod_120082_red.jpg,0.0,0.0,0.0,Desc. PRO AGE IQ 180 X 21 COMP.,Suplemento vitamínico -mineral biodisponible de uso diario para perros y gatos.,Mente joven y alerta.,120082,,2025-08-04 04:00:43.620356+00,2.0,8,1
84,OL TRANS FLEX HOSPITALARIO (70 COMP),2024-02-01,products/dfv/reduced/prod_120359_red.jpg,0.0,0.0,0.0,Desc. OL TRANS FLEX HOSPITALARIO (70 COMP),"Metilsulfonilmetano (msm), Glucosamina sulfato, Ácido ascórbico, Manganeso, gluconato.",Condroprotector en comprimidos palatables para perros.,120359,,2025-08-04 04:01:23.501795+00,6.0,8,1
143,PRAGMA  2.5 MG X 20 COMP,2024-02-16,products/dfv/reduced/prod_240656_red.jpg,0.0,0.0,0.0,Desc. PRAGMA  2.5 MG X 20 COMP,"Benazepril clorhidrato  2,5 mg
Espironolactona  10 mg
Excipientes c.s.p.  500 mg
Cada comprimido de 1000 mg contiene:
Benazepril clorhidrato  5 mg
Espironolactona  20 mg
Excipientes c.s.p.  1000 mg
Cada comprimido de 2000 mg contiene:
Benazepril clorhidrato  10 mg
Espironolactona  40 mg
Excipientes c.s.p.  2000 mg",Inhibidor de la Enzima Convertidora de Angiotensina I y antagonista de la aldosterona.,240656,,2025-08-04 04:01:59.757327+00,7.0,9,1
14,ECTHOL COLLAR GATO,2024-02-01,products/dfv/reduced/prod_120034_red.jpg,0.0,0.0,0.0,Desc. ECTHOL COLLAR GATO,Clorpirifós 10%.,Antiparasitario externo.,120034,,2025-08-04 04:00:25.157741+00,4.0,8,1
44,OFLOXACINA COLIR 5 ML,2024-02-01,products/dfv/reduced/prod_120101_red.jpg,0.0,0.0,0.0,Desc. OFLOXACINA COLIR 5 ML,Ofloxacina 3 mg./ ml.,Fluoroquinolona bactericida de amplio espectro.,120101,,2025-08-04 04:00:57.982826+00,2.0,8,1
615,VIRBAC SH. PEROX SPHERULITEX X 250 ML,2024-10-28,,0.0,0.0,0.0,Desc. VIRBAC SH. PEROX SPHERULITEX X 250 ML,"Peróxido de Benzoilo 3,5 g. Glicerina 1,03 g. Microcápsulas 6,08 g.",Solución dermatológica antiséptica y antiseborreica.,290667,,2024-12-20 04:00:53.219039+00,2.0,945,0
255,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982009,,2024-05-09 04:00:54.206365+00,,3,0
296,NOVOTIOC INY. X 50 ML(ACIDO TIOCTICO),2024-05-09,products/dfv/reduced/prod_160012_red.jpg,0.0,0.0,0.0,Desc. NOVOTIOC INY. X 50 ML(ACIDO TIOCTICO),Acido tióctico 5 mg.,Modificador orgánico.,160012,,2025-08-04 04:01:35.272695+00,2.0,18,1
512,ROCHY LIQUIDO  250 ML     CURABICHERA,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. ROCHY LIQUIDO  250 ML     CURABICHERA,"Fipronil 0,25 g, Clorhexidina acetato 0,50 g",Antiparasitario externo - Curabicheras - Antimicrobiano - Cicatrizante,262790,,2025-08-04 04:00:58.454532+00,4.0,19,1
275,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9984016,,2024-05-09 04:00:54.991851+00,,3,0
285,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9985820,,2024-05-09 04:00:55.299661+00,,3,0
286,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9985664,,2024-05-09 04:00:55.326836+00,,3,0
206,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120133,,2024-05-09 04:00:50.545221+00,,8,0
216,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120455,,2024-05-09 04:00:50.813518+00,,8,0
226,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,240635,,2024-05-09 04:00:51.958653+00,,9,0
236,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,600420,,2024-05-09 04:00:53.272127+00,,3,0
318,DEXASHOCK 20 MG. X 25 ML. JOHN MARTIN,2024-05-09,products/dfv/reduced/prod_160096_red.jpg,0.0,0.0,0.0,Desc. DEXASHOCK 20 MG. X 25 ML. JOHN MARTIN,Dexametasona Sodio Fosfato 20 mg.,Antiinflamatorio esteroide.,160096,,2025-08-04 04:01:38.456696+00,2.0,18,1
208,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120173,,2024-05-09 04:00:50.618594+00,,8,0
358,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160094,,2024-05-09 04:00:51.062205+00,,18,0
228,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,26931,,2024-05-09 04:00:52.322722+00,,3,0
238,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590999,,2024-05-09 04:00:53.277384+00,,8,0
248,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99812536,,2024-05-09 04:00:54.04091+00,,3,0
257,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982020,,2024-05-09 04:00:54.32843+00,,3,0
673,APLONAL  5 MG X 12 COMP,2024-12-04,products/dfv/reduced/prod_1700005_red.jpg,0.0,0.0,0.0,Desc. APLONAL  5 MG X 12 COMP,Flunixin base (como meglumina) 5 mg.,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide",1700005,,2025-07-28 04:01:41.952919+00,2.0,1070,1
68,PIMOCARD HOLL  5 MG X 20 COMP(BLANCO),2024-02-01,products/dfv/reduced/prod_120212_red.jpg,0.0,0.0,0.0,Desc. PIMOCARD HOLL  5 MG X 20 COMP(BLANCO),Pimobendan.,"Tratamiento de animales con insficiencia cardíaca congestiva tipo C, y para aquellos que sufren cardiomipatías dilatadas.",120212,,2025-08-04 04:01:11.973692+00,7.0,8,1
756,DOMINAL MAX PERROS DE 10 A 25 KG.,2024-12-04,products/dfv/reduced/prod_170803_red.jpg,0.0,0.0,0.0,Desc. DOMINAL MAX PERROS DE 10 A 25 KG.,"Permetrina, Imidacloprid, Fenoxicarb.",Antiparasitario de acción tópica y efecto ambiental.,170803,,2025-08-04 04:01:48.512043+00,4.0,1070,1
886,PROTECH GATOS DE 2 A 5KG.,2025-07-12,products/dfv/reduced/prod_210082_red.jpg,0.0,0.0,0.0,Desc. PROTECH GATOS DE 2 A 5KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210082,,2025-08-04 04:01:51.901172+00,4.0,1599,1
606,BROMHEXINA INY X 100 ML (EQUI SYSTEMS),2024-09-19,,0.0,0.0,0.0,Desc. BROMHEXINA INY X 100 ML (EQUI SYSTEMS),"Bromhexina, clorhidrato:	300 mg. Excipientes c.s.p.:	100 ml.",Mucolítico. Espectorante. Solución inyectable de Bromhexina.,350206,,2025-08-04 04:01:13.791505+00,2.0,707,1
4,ACEDAN INYECTABLE X 50 ML,2024-02-01,products/dfv/reduced/prod_120002_red.jpg,0.0,0.0,0.0,Desc. ACEDAN INYECTABLE X 50 ML,Acepromazina maleato 10 mg/ml.,Tranquilizante neuroléptico.,120002,,2025-08-04 04:00:18.463817+00,2.0,8,1
298,ATROPINA SULFATO INY X 50 ML,2024-05-09,products/dfv/reduced/prod_160031_red.jpg,0.0,0.0,0.0,Desc. ATROPINA SULFATO INY X 50 ML,Atropina sulfato 10 mg.,"Anticolinérgico, antiespasmódico.",160031,,2025-08-04 04:01:35.357316+00,2.0,18,1
757,DOMINAL MAX PERROS DE 5 A 10 KG.,2024-12-04,products/dfv/reduced/prod_170802_red.jpg,0.0,0.0,0.0,Desc. DOMINAL MAX PERROS DE 5 A 10 KG.,"Permetrina, Imidacloprid, Fenoxicarb.",Antiparasitario de acción tópica y efecto ambiental.,170802,,2025-08-04 04:01:48.399109+00,4.0,1070,1
246,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998121,,2024-05-09 04:00:54.020499+00,,3,0
326,NOVOTIOC 50 MG X 60 COMP. HOSPITALARIO,2024-05-09,products/dfv/reduced/prod_160133_red.jpg,0.0,0.0,0.0,Desc. NOVOTIOC 50 MG X 60 COMP. HOSPITALARIO,"Ácido tióctico, Vitamina B1",Hepatoprotector,160133,,2025-08-04 04:01:38.930886+00,9.0,18,1
218,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,160093,,2024-05-09 04:00:51.073382+00,,3,0
616,VIRBAC SH. SEBOCALM SPHERULITES X 250,2024-10-28,,0.0,0.0,0.0,Desc. VIRBAC SH. SEBOCALM SPHERULITES X 250,"Acido Láctico 0,19 g. Urea 4,88 g. Glicerina 1g. Microesferas 0,58g.",Solución dermatológica hipoalergénica.,290777,,2024-12-20 04:00:53.242344+00,2.0,945,0
353,TRAMADOL  20 MG X  10 COMP.,2024-05-09,products/dfv/reduced/prod_160306_red.jpg,0.0,0.0,0.0,Desc. TRAMADOL  20 MG X  10 COMP.,"Tramadol, clorhidrato 20 mg.",Analgésico.,160306,,2025-08-04 04:01:42.690512+00,2.0,18,1
341,BLOCK SPINO 20 A 30 KG L COMPRIMIDO,2024-05-09,products/dfv/reduced/prod_160228_red.jpg,0.0,0.0,0.0,Desc. BLOCK SPINO 20 A 30 KG L COMPRIMIDO,Spinosad,Antiparasitario Externo,160228,,2025-08-04 04:01:41.040567+00,4.0,18,1
778,ECTHONIL PERROS 16 A 25 KG,2024-12-23,products/dfv/reduced/prod_1201115_red.jpg,0.0,0.0,0.0,Desc. ECTHONIL PERROS 16 A 25 KG, Fipronil: 1.00 g.  Imidacloprid: 10.00 g.  Piriproxifen: 1.00 g.  Etofenprox: 10.00 g.  Excipientes: c.s.p,"Antiparasitario externo pulguicida, garrapaticida, repelente y control ambiental. Administración: De 16 a 25 kg: 1 pipeta de 2,5 ml.",1201115,,2025-08-04 04:01:02.087841+00,1.0,8,1
800,AMINO-LITE BOEHRINGER X 250 ML.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. AMINO-LITE BOEHRINGER X 250 ML.,Dextrosa al 5 % como fuente de energía. Complejo Vitamina B. ,Solución electrolítica.,230001,,2025-08-04 04:00:42.676648+00,2.0,1513,1
19,ENDECTOCIDA 6 BL X 10. (60 COMP),2024-02-01,products/dfv/reduced/prod_120048_red.jpg,0.0,0.0,0.0,Desc. ENDECTOCIDA 6 BL X 10. (60 COMP),Ivermectina 5 mg/comprimido,Antiparasitario endectocida,120048,,2025-08-04 04:00:30.966157+00,4.0,8,1
638,ENERGIA VITAL X 30 COMP. (3BL),2024-10-29,products/dfv/reduced/prod_261042_red.jpg,0.0,0.0,0.0,Desc. ENERGIA VITAL X 30 COMP. (3BL),Neurotrófico Fisiológico.,Bio-energizante,261042,,2025-08-04 04:02:09.682745+00,2.0,945,1
357,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160069,,2024-05-09 04:00:51.040812+00,,18,0
227,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,240634,,2024-05-09 04:00:51.984068+00,,9,0
237,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590938,,2024-05-09 04:00:53.301455+00,,8,0
247,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9981616,,2024-05-09 04:00:54.078638+00,,3,0
887,PROTECH GATOS DE 5 A 8KG.,2025-07-12,products/dfv/reduced/prod_210083_red.jpg,0.0,0.0,0.0,Desc. PROTECH GATOS DE 5 A 8KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210083,,2025-08-04 04:01:52.054631+00,4.0,1599,1
468,DIAZEPAM ZOOVET X 50 ML,2024-05-12,products/dfv/reduced/prod_262201_red.jpg,0.0,0.0,0.0,Desc. DIAZEPAM ZOOVET X 50 ML,"Diazepam 0,5 g.","Tranquilizante, ansiolítico, miorrelajante, anticonvulsivante y estimulante del apetito para caninos y felinos.",262201,,2025-08-04 04:02:33.189822+00,2.0,19,1
60,PREDNISOLONA 20 MG X 300 COMP HOLLIDAY,2024-02-01,products/dfv/reduced/prod_120199_red.jpg,0.0,0.0,0.0,Desc. PREDNISOLONA 20 MG X 300 COMP HOLLIDAY,Prednisolona base 20 mg. x comp.,Antiinflamatorio glucocorticoide.,120199,,2025-08-04 04:01:10.133781+00,2.0,8,1
337,TONICO TOTAL X 200 ML,2024-05-09,products/dfv/reduced/prod_160220_red.jpg,0.0,0.0,0.0,Desc. TONICO TOTAL X 200 ML,"Vitaminas, aminoácidos y minerales.",Reconstituyente polivitamínico y mineral.,160220,,2025-08-04 04:01:39.883707+00,2.0,18,1
347,RANITIDINA GOTAS X 30 ML,2024-05-09,products/dfv/reduced/prod_160255_red.jpg,0.0,0.0,0.0,Desc. RANITIDINA GOTAS X 30 ML,Ranitidina 50 mg,Antiácido.,160255,,2025-08-04 04:01:41.352464+00,2.0,18,1
308,BLOCK PIP. FIPRO (11-20 KG) X 1.34 ML,2024-05-09,products/dfv/reduced/prod_160057_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. FIPRO (11-20 KG) X 1.34 ML,Fipronil.,Pulguicida y garrap. Efecto letal y residual.,160057,,2025-08-04 04:01:36.593916+00,4.0,18,1
11,ECTHOL COLLAR PERRO CHICO X 40 CM.,2024-02-01,products/dfv/reduced/prod_120032_red.jpg,0.0,0.0,0.0,Desc. ECTHOL COLLAR PERRO CHICO X 40 CM.,Clorpirifós 10%.,Antiparasitario externo.,120032,,2025-08-04 04:00:21.322131+00,4.0,8,1
719,KURAMICINA L.A. INY. X 100 ML,2024-12-04,products/dfv/reduced/prod_170260_red.jpg,0.0,0.0,0.0,Desc. KURAMICINA L.A. INY. X 100 ML,Oxitetraciclina base anfotérica 20 g.,Antibiótico de acción inmediata y prolongada.,170260,,2025-08-04 04:01:46.378429+00,2.0,1070,1
127,DRIPTOL 100 MG X 20 COMP.,2024-02-16,products/dfv/reduced/prod_240368_red.jpg,0.0,0.0,0.0,Desc. DRIPTOL 100 MG X 20 COMP.,Carprofeno 100mg,"Analgésico, antiinflamatorio, antipirético",240368,,2025-08-04 04:01:56.168672+00,2.0,9,1
770,POWER 1 MES GOLD DE 10 A 20 KG,2024-12-10,products/dfv/reduced/prod_2408831_red.jpg,0.0,0.0,0.0,Desc. POWER 1 MES GOLD DE 10 A 20 KG,Fluralaner 200 mg,Control y tratamiento de pulgas y garrapatas en perros durante 30 días con una dosis mínima de 10 mg/kg de Fluralaner.,2408831,,2025-08-04 04:02:00.310292+00,1.0,9,1
397,PLANO 3 X 50 ML.,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. PLANO 3 X 50 ML., Ketamina (como clorhidrato) 5%.,Anestésico disociativo,262034,,2025-08-04 04:00:51.399955+00,2.0,19,1
407,SHAMPOO ZOOVET MULTIACTIVO X 350 ML.,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. SHAMPOO ZOOVET MULTIACTIVO X 350 ML., Clorhexidina digluconato (al 20%) 8%.,Shampoo belleza - Hipoalergénico con clorhexidina,262054,,2025-08-04 04:00:52.052413+00,5.0,19,1
600,FUROCAL 50 MG. X 10 ML.,2024-09-19,,0.0,0.0,0.0,Desc. FUROCAL 50 MG. X 10 ML.,,,350010,,2025-08-04 04:01:13.529583+00,2.0,707,1
338,BLOCK SPINO 05 A 10 KG S PERRO/GATO,2024-05-09,products/dfv/reduced/prod_160226_red.jpg,0.0,0.0,0.0,Desc. BLOCK SPINO 05 A 10 KG S PERRO/GATO,Spinosad,Antiparasitario Externo,160226,,2025-08-04 04:01:40.101136+00,4.0,18,1
617,VIRBAC SHOTAPEN L.A. INY. X 100 ML.,2024-10-28,,0.0,0.0,0.0,Desc. VIRBAC SHOTAPEN L.A. INY. X 100 ML.,"Bencilpenicilanato de procaína: 10.000.000 UI; Bencilpenicilanato de benzatina: 10.000.000 UI, Sulfato de dihidroestreptomicina: 20,00 g",Antibiótico de acción prolongada.,290778,,2024-12-20 04:01:29.063474+00,2.0,945,0
79,ECTHOL GMP GATOS MAS DE 5 KG.,2024-02-01,products/dfv/reduced/prod_120221_red.jpg,0.0,0.0,0.0,Desc. ECTHOL GMP GATOS MAS DE 5 KG.,Imidacloprid 10 g,Pulguicida con acción residual.,120221,,2025-08-04 04:01:16.583932+00,4.0,8,1
77,PIMOCARD HOLL  5 MG X 100 CS HOSP,2024-02-01,products/dfv/reduced/prod_120223_red.jpg,0.0,0.0,0.0,Desc. PIMOCARD HOLL  5 MG X 100 CS HOSP,Pimobendan,Cardiológico,120223,,2025-08-04 04:01:18.076122+00,7.0,8,1
672,BACTROPROFEN X 130 COMP,2024-12-04,products/dfv/reduced/prod_170020_red.jpg,0.0,0.0,0.0,Desc. BACTROPROFEN X 130 COMP,Tetraciclina clorhidrato 90 mg. Cloranfenicol 90 mg. Prednisolona base 2 mg.,"Antipirético, antiinflamatorio esteroide.",170020,,2025-08-04 04:01:43.566379+00,2.0,1070,1
888,CANIS FULLSPOT 00-04 KG.,2025-07-12,products/dfv/reduced/prod_210084_red.jpg,0.0,0.0,0.0,Desc. CANIS FULLSPOT 00-04 KG.,"Imidacloprid, Moxidectina, Praziquantel","Endectocida para el tratamiento, control y prevención de parasitosis externas e internas: Pulgas, garrapatas, nematodes y cestodes.",210084,,2025-08-04 04:01:52.212222+00,4.0,1599,1
151,PROMAFINE GOTAS X 10 ML.,2024-02-16,products/dfv/reduced/prod_240951_red.jpg,0.0,0.0,0.0,Desc. PROMAFINE GOTAS X 10 ML.,Acepromacina maleato.1 g/ 100 ml Excip.,"Tranquilizante mayor neuroléptico, anticinetósico.",240951,,2025-08-04 04:02:00.509465+00,2.0,9,1
33,ECTHOL AMBIENTAL NUEVO X 1 LT.,2024-02-01,enterprises/logo_holliday_1.jpg,0.0,0.0,0.0,Desc. ECTHOL AMBIENTAL NUEVO X 1 LT.,Clorpirifós: 7 g. Cipermetrina: 1 g.,"Antiparasit. ext, de acción prolong. para perros y amb.",120080,,2025-08-04 04:00:08.347443+00,4.0,8,1
371,ENROPLUS 100 MG. X 10 C. FP,2024-05-12,products/dfv/reduced/prod_262003_red.jpg,0.0,0.0,0.0,Desc. ENROPLUS 100 MG. X 10 C. FP,Enrofloxacina 100 mg en comprimidos.,Antibiótico de amplio espectro. ,262003,,2025-08-04 04:02:26.963401+00,2.0,19,1
391,P.I.P. PLUS 04 KG. X 1 PIP. FP,2024-05-12,products/dfv/reduced/prod_262026_red.jpg,0.0,0.0,0.0,Desc. P.I.P. PLUS 04 KG. X 1 PIP. FP,"Imidacloprid 8 %, Permetrina 30 %",Antiparasitario externo - Sistémico,262026,,2025-08-04 04:02:28.303975+00,4.0,19,1
258,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982019,,2024-05-09 04:00:54.294491+00,,3,0
618,VIRBAC SEBOLYTIC SPHERULITES X 250 ML,2024-10-28,,0.0,0.0,0.0,Desc. VIRBAC SEBOLYTIC SPHERULITES X 250 ML,"Acido Salicílico 2,07 g. Azufre 2,07g. Alquitrán 14,79 g. Microesferas 5,91 g.","Solución dermatológica queratolítica, antiséptica, antifúngica, antimicrobiana, antiinflam.",290888,,2024-12-20 04:00:53.230482+00,5.0,945,0
268,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99826,,2024-05-09 04:00:54.818476+00,,3,0
801,PREVICOX Q 57 MG X 30 COMP.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. PREVICOX Q 57 MG X 30 COMP.,Firocoxib,Antiinflamatorio no esteroideo (AINE) selectivo COX-2,230200,,2025-08-04 04:00:42.902091+00,2.0,1513,1
207,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120177,,2024-05-09 04:00:50.592599+00,,8,0
889,LABYDERM SHAMPOO SUAVE X 220 ML,2025-07-12,products/dfv/reduced/prod_210085_red.jpg,0.0,0.0,0.0,Desc. LABYDERM SHAMPOO SUAVE X 220 ML,Componentes hipoalergénicos de origen natural.,Protege la piel de agresiones externas.,210085,,2025-08-04 04:01:53.74209+00,2.0,1599,1
58,CEFALEXINA 500 MG. HOLL. X 10 COMP.(BLI),2024-02-01,products/dfv/reduced/prod_120162_red.jpg,0.0,0.0,0.0,Desc. CEFALEXINA 500 MG. HOLL. X 10 COMP.(BLI),Cefalexina Monohidrato: 500 mg,"Antibiótico, bactericida de amplio espectro.",120162,,2025-08-04 04:01:08.53151+00,2.0,8,1
802,PREVICOX Q 227 MG X 30 COMP.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. PREVICOX Q 227 MG X 30 COMP.,Firocoxib, Antiinflamatorio no esteroideo (AINE) selectivo COX-2,230201,,2025-08-04 04:00:42.925238+00,2.0,1513,1
133,KETAFINE X 50 ML (PRODUCTO TRAZADO),2024-02-16,products/dfv/reduced/prod_240500_red.jpg,0.0,0.0,0.0,Desc. KETAFINE X 50 ML (PRODUCTO TRAZADO),Ketamina (como clorhidrato) 50 mg /ml,Anestésico,240500,,2025-08-04 04:01:57.652992+00,2.0,9,1
772,POWER 1 MES GOLD DE 20 A 40 KG,2024-12-10,products/dfv/reduced/prod_2408830_red.jpg,0.0,0.0,0.0,Desc. POWER 1 MES GOLD DE 20 A 40 KG,Fluralaner 400 mg,Control y tratamiento de pulgas y garrapatas en perros durante 30 días con una dosis mínima de 10 mg/kg de Fluralaner.,2408830,,2025-08-04 04:02:00.460203+00,1.0,9,1
159,KIL AMBIENTAL AEROSOL X 440,2024-02-16,products/veterinary_pharma_generic_2.jpg,0.0,0.0,0.0,Desc. KIL AMBIENTAL AEROSOL X 440,"Clorpirifós, Permetrina, ácido
2,2- dimetilciclopropanocarboxílico, Metopreno","Pulguicida ambiental, contra pulgas adultas, larvas y huevos.",60160,,2025-02-14 04:01:02.906993+00,4.0,9,1
196,DIURENE HOSPITALARIO 40 MG X 100 COMP.,2024-04-20,products/dfv/reduced/prod_12038_red.jpg,0.0,0.0,0.0,Desc. DIURENE HOSPITALARIO 40 MG X 100 COMP.,Furosemida 40 mg.,Diurético en comprimidos de administracion oral ,12038,,2025-08-04 04:01:24.64818+00,9.0,8,1
